342043655054,361827599135,19783944081
361832240950,361993817338,161576388
890936438356,1161360361232,270423922876
1161365160214,1161565674121,200513907
1438860068363,1441463785436,2603717073
1441468362991,1441727279584,258916593
1998959974807,2136415473373,137455498566
2136419895299,2136736288169,316392870
2554935478772,2828522690202,273587211430
2828527468498,2828666941831,139473333
3113043192958,3113228463013,185270055
3113231686384,3113510197698,278511314
3663895157259,3805925500174,142030342915
3805928712712,3806152762248,224049536
4206647075417,4206833003732,185928315
4206835890473,4207123326528,287436055
4759663748291,4779468782816,19805034525
4779473274094,4779670622631,197348537
5310515523833,5449849218417,139333694584
5449854772935,5450110179676,255406741
5869591188481,5869820027129,228838648
5869824789833,5870092090055,267300222
6418515416877,6418806725506,291308629
6418809908413,6419075248710,265340297
6975627864822,6975815810118,187945296
6975818933118,6976098674266,279741148
7524464203051,7524725008588,260805537
7524728107236,7525007078865,278971629
8078476394146,8078786371498,309977352
8078791054628,8079051916331,260861703
8634451520037,8838383646934,203932126897
8838387240675,8838565952156,178711481
9185306744783,9185493462561,186717778
9185497922079,9185781907116,283985037
9734227523530,9734418276900,190753370
9734421359585,9734707858344,286498759
10277943595021,10278325497743,381902722
10278330345168,10278593235705,262890537
10826835521619,10981523885897,154688364278
10981528601416,10981701631712,173030296
11374675372830,11374905672311,230299481
11374910857959,11375175866367,265008408
11924563346150,12064018985252,139455639102
12064022232437,12064350293437,328061000
12473399118508,12543490691226,70091572718
12543496269411,12543775534855,279265444
13017228205073,13017458871017,230665944
13017462079591,13017733904258,271824667
13630519301967,13630874155318,354853351
13630877456170,13631150589781,273133611
14180492447250,14180722646454,230199204
14180727416861,14180992437027,265020166
14726227515091,14733826789976,7599274885
14733831949957,14734162736716,330786759
15277139362448,15277525897800,386535352
15277528956911,15277806809892,277852981
15845460076517,15848091266497,2631189980
15848098715534,15848398464237,299748703
16400467618297,16436616973202,36149354905
16436620285220,16436882768294,262483074
16946202715157,17219733443716,273530728559
17219737091272,17219880124550,143033278
17494099382979,17513909313948,19809930969
17513913246948,17514099641652,186394704
18038839310098,18039029737524,190427426
18039034493913,18039310370506,275876593
18597968094247,18598260438876,292344629
18598266088413,18598536935043,270846630
19177299516827,19318964573724,141665056897
19318968735335,19319268886094,300150759
19729463194072,19869901797822,140438603750
19869907332729,19870205233081,297900352
20281424242614,20554934356914,273510114300
20554939031062,20555115926284,176895222
20836346860227,20836538329338,191469111
20836542944227,20836817903171,274958944
21382255941106,21382447157235,191216129
21382451605661,21382729270790,277665129
21931092138501,21931285257019,193118518
21931288230741,21931571249556,283018815
